id,id_ikan,id_komoditas,kode_genus,kode_species,fao_3a_code,fao_taxocode,foto1_filename,foto2_filename,nama_latin,nama_sinonim_latin,nama_umum,nama_inggris,nama_daerah,kelompok_besar,id_kelompok_besar,kelompok_indonesia,kode_kelompok_indonesia,id_kelompok_indonesia,kelompok_inggris,kode_kelompok_inggris,id_kelompok_inggris,kelompok_latin,kode_kelompok_latin,id_kelompok_latin,nama_kelompok_sdi,id_kelompok_sdi,nama_jenis_ikan,id_jenis_ikan,iucn_red_list,jenis_perairan,id_jenis_perairan,jenis_hias,id_jenis_hias,jenis_konsumsi,id_jenis_konsumsi,jenis_pemanfaatan,id_jenis_pemanfaatan,jenis_dilindungi,id_jenis_dilindungi,ket_dilindungi,jenis_dilarang,id_jenis_dilarang,ket_dilarang,status_ikan,id_status_ikan,status_komoditas,id_status_komoditas,source_data,sys_created_date,sys_updated_date,created_at,updated_at
258,"010204020301MEGCYP00982",I010204020301MEGCYP0098200405,Megalops,cyprinoides,TAI,1290200402,http://md.kkp.go.id/upload/ikan/91054b2a2154fc8b9af6d57d0822d0fe.jpg,,Megalops cyprinoides,"Clupea cyprinoides, Clupea thrissoides, Megalops filamentosus, Clupea gigantea, Cyprinodon cundinga, Megalops setipinnis",Kampulan,indo pasific tarpon,"haropas; ikan bulan (aceh)",ikan air tawar,76,Bulan-bulan,BULA,33,Tarpons,TARP,173,Megalops,MEGL,516,Pelagis Kecil,2,Pisces (ikan bersirip),1,Data deficient (DD),"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
259,"010204020301MEGCYP00982",I010204020301MEGCYP0098200406,Megalops,cyprinoides,TAI,1290200402,http://md.kkp.go.id/upload/ikan/91054b2a2154fc8b9af6d57d0822d0fe.jpg,,Megalops cyprinoides,"Clupea cyprinoides, Clupea thrissoides, Megalops filamentosus, Clupea gigantea, Cyprinodon cundinga, Megalops setipinnis",Seleh,indo pasific tarpon,"haropas; ikan bulan (aceh)",ikan air tawar,76,Bulan-bulan,BULA,33,Tarpons,TARP,173,Megalops,MEGL,516,Pelagis Kecil,2,Pisces (ikan bersirip),1,Data deficient (DD),"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
260,"010204020301MEGCYP00982",I010204020301MEGCYP0098200407,Megalops,cyprinoides,TAI,1290200402,http://md.kkp.go.id/upload/ikan/91054b2a2154fc8b9af6d57d0822d0fe.jpg,,Megalops cyprinoides,"Clupea cyprinoides, Clupea thrissoides, Megalops filamentosus, Clupea gigantea, Cyprinodon cundinga, Megalops setipinnis",Trupang,indo pasific tarpon,"haropas; ikan bulan (aceh)",ikan air tawar,76,Bulan-bulan,BULA,33,Tarpons,TARP,173,Megalops,MEGL,516,Pelagis Kecil,2,Pisces (ikan bersirip),1,Data deficient (DD),"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
261,"010204020301MUGCEP00906",I010204020301MUGCEP0090600408,Mugil,cephalus,MUF,1650100102,,,Mugil cephalus,"Mugil albula; Mugil muller; Mugil our; Mugil peruanus; Mugil provensalis; Mugil rammelsbergiiÃ‚Â",Belanak,"mangrove mullet; flathead grey mullet","blanak; gereh",pelagis kecil,92,Belanak,BELA,17,Mullet,MULL,93,Mugil,MUGI,551,Pelagis Kecil,2,Pisces (ikan bersirip),1,"Least Concern (LC); Date assessed:Â 02 July 2016","LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
262,"010204020301RASFAU00405",I010204020301RASFAU0040500409,Rastrelliger,faughni,RAF,1750101405,,,Rastrelliger faughni,,Kembung,island mackerel,,pelagis kecil,92,Kembung,KEMB,86,Mackerel,MACK,86,Rastrelliger,RAST,805,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
263,"010204020301RASKAN00404",I010204020301RASKAN0040400410,Rastrelliger,kanagurta,RAG,1750101403,http://md.kkp.go.id/upload/ikan/7bb573fb276f93f51936ca1639050eb8.10.jpg,,Rastrelliger kanagurta,,Kembung lelaki,indian mackerel,banjar,pelagis kecil,92,Kembung,KEMB,86,Mackerel,MACK,86,Rastrelliger,RAST,805,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
264,"010204020301SARBRA00357",I010204020301SARBRA0035700411,Sardinella,brachysoma,SDY,1210501201,http://md.kkp.go.id/upload/ikan/859f6d4eb3d6e82ff069f5f8e0ba4699.jpg,,Sardinella brachysoma,,Sarden,deep-body sardinella,"tembang; kembung",pelagis kecil,92,Lemuru,LEMU,114,Sardinella,SARD,125,Sardinella,SARN,832,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
265,"010204020301SARFIM00356",I010204020301SARFIM0035600412,Sardinella,fimbriata,FRS,1210501208,http://md.kkp.go.id/upload/ikan/73e26e51095686c6501b8b06fd90f9ab.jpg,,Sardinella fimbriata,,Tembang,fringesscale sardinella,"tembang; puput; tanjan; tamban",pelagis kecil,92,Slengseng,SLEN,186,Sardinella,SARD,125,Sardinella,SARN,832,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
266,"010204020301SARGIB00355",I010204020301SARGIB0035500413,Sardinella,gibbosa,SAG,1210501203,http://md.kkp.go.id/upload/ikan/6679355cd2bd3860b0693cbad42c3649.jpg,,Sardinella gibbosa,,Tembang,goldstripe sardinella,"tembang; tanjan; tamban",pelagis kecil,92,Slengseng,SLEN,186,Sardinella,SARD,125,Sardinella,SARN,832,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
267,"010204020301SARLEM00354",I010204020301SARLEM0035400418,Sardinella,lemuru,SAM,1210501223,http://md.kkp.go.id/upload/ikan/0af8e44b62d0469bbe5db9879cdac0d5.9.png,,Sardinella lemuru,,Lemuru,bali sardinella,"sardin; sarden; siro-siro; ciro-ciro; soroi; tengkurung; sebulak; lengguru; teros; sembula; lemuru kucing; protolan; semenit lemuru; seroi; kucingan; tembang mata kucing; tembang moncong",pelagis kecil,92,Lemuru,LEMU,114,Herring,HERR,75,Sardinella,SARN,832,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
268,"010204020301SARLON00353",I010204020301SARLON0035300414,Sardinella,longiceps,IOS,1210501204,http://md.kkp.go.id/upload/ikan/af26290ca4b8db13888b6d923d8906b6.jpg,,Sardinella longiceps,,Tembang,indian oil sardine,,pelagis kecil,92,Lemuru,LEMU,114,Sardinella,SARD,125,Sardinella,SARN,832,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
269,"010204020301SCOJAP00295",I010204020301SCOJAP0029500415,Scomber,japonicus,MAS,1750100201,,,Scomber japonicus,,Makerel pasifik,chub mackerel,,pelagis kecil,92,Kembung,KEMB,86,Mackerel,MACK,86,Scomber,SCOM,844,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
302,"010301020101PRIMIC00479",I010301020101PRIMIC0047900447,Pristis,microdon,RPM,1100200402,http://md.kkp.go.id/upload/ikan/9d533ff30763407ae8e1a82e3d50eb29.jpg,,Pristis microdon,,Hiu gergaji,freshwater sawfish,hiu gergaji,demersal,47,Pari,PARI,143,Ray,RAY,118,Pristis,PRIS,765,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,YA,1,Appendix I,TIDAK,2,,ASLI,1,Dilindungi,1,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
270,"010204020301SCOTOL00291",I010204020301SCOTOL0029100417,Scomberoides,tol,OBJ,1702323104,http://md.kkp.go.id/upload/ikan/2ca95613be30f15a0aff43757f329eb9.jpg,,Scomberoides tol,,Talang-talang totol,needlescaled queenfish,"limajari; talang-talang; limajari; talang-talang",pelagis kecil,92,Talang-talang,TALA,195,Queenfish,QUEE,115,Scomberoides,SCOR,845,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
271,"010204020301SELBOO00267",I010204020301SELBOO0026700416,Selar,boops,LRO,1702329102,http://md.kkp.go.id/upload/ikan/66018de552d64cf0ec18494567431179.jpg,,Selar boops,,Selar,oxeye scad,"angora; selar",pelagis kecil,92,Selar,SELA,175,Scad,SCAD,129,Selar,SELA,855,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
272,"010204020301SELCRU00266",I010204020301SELCRU0026600419,Selar,crumenophthalmus,BIS,1702329101,http://md.kkp.go.id/upload/ikan/719ffb815d27810993ea20012bc7d4c1.jpg,,Selar crumenophthalmus,,Selar bentong,bigeye scad,"bentong; turo; laun bora; selar tude; tombo batu; katombo batu; tondih; kadombe; gentong; bengbeng; bub-bun; oci; kalawalinya; kakekuwang; kalawalinya palala; totombo batu; layah; ruma-ruma",pelagis kecil,92,Selar,SELA,175,Scad,SCAD,129,Selar,SELA,855,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
273,"010204020301SIGCAN00247",I010204020301SIGCAN0024700422,Siganus,canaliculatus,SCN,1740700108,http://md.kkp.go.id/upload/ikan/14f361f5418686679ee608af4498bcb6.1.jpg,,Siganus canaliculatus,"Amphacanthus dorsalis; Amphacanthus guttatus oramin; Chaetodon canaliculatus; Siganus oramin; Teuthis dorsalis; Teuthis oramin",Baronang susu,white-spotted spinefoot,"lingkis; sumadar; beronang lada; bala awes lawua; malalea; hiru; salamandar; maliate; pang-pange; samandar; kiwi susu",pelagis kecil,92,Baronang,BARO,12,Rabbit fish,RABB,116,Siganus,SIGA,867,Pelagis Kecil,2,Pisces (ikan bersirip),1,"Least Concern (LC); Date assessed: 10 March 2015","LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
274,"010204020301SIGGUT00243",I010204020301SIGGUT0024300420,Siganus,guttatus,SGU,1740700109,http://md.kkp.go.id/upload/ikan/bf893c55d9f53383e62d0e301095bd82.3.jpg,,Siganus guttatus,"Amphacanthus concatenatus; Amphacanthus firmamentum; Amphacanthus guttatus; Chaetodon guttatus; Siganus concatenatus; Teuthis concatenata; Teuthis guttata",Baronang tompel,orange-spotted spinefoot,"barange; mulia asu; baronang hitam",pelagis kecil,92,Baronang,BARO,12,Rabbit fish,RABB,116,Siganus,SIGA,867,Pelagis Kecil,2,Pisces (ikan bersirip),1,"Least Concern (LC); Date assessed:Â 12 March 2015","LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
275,"010204020301SIGJAV00242",I010204020301SIGJAV0024200421,Siganus,javus,IGV,1740700105,http://md.kkp.go.id/upload/ikan/8950900b57fa5c0ab616dcef8f5b9fe8.4.jpg,,Siganus javus,"Amphacanthus javus; Teuthis brevirostris; Teuthis javus",Baronang angin,streaked spinefoot,"benaeng; beronang tulis (tarakan); burong; ekor kuning; kea-kea; samadar cecet; samadar palsu",pelagis kecil,92,Baronang,BARO,12,Rabbit fish,RABB,116,Siganus,SIGA,867,Pelagis Kecil,2,Pisces (ikan bersirip),1,"Least Concern (LC); Date assessed: 12 March 2015","LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
276,"010204020301SIGJAV00242",I010204020301SIGJAV0024200424,Siganus,javus,IGV,1740700105,http://md.kkp.go.id/upload/ikan/8950900b57fa5c0ab616dcef8f5b9fe8.4.jpg,,Siganus javus,"Amphacanthus javus; Teuthis brevirostris; Teuthis javus",Semadar,streaked spinefoot,"benaeng; beronang tulis (tarakan); burong; ekor kuning; kea-kea; samadar cecet; samadar palsu",pelagis kecil,92,Baronang,BARO,12,Rabbit fish,RABB,116,Siganus,SIGA,867,Pelagis Kecil,2,Pisces (ikan bersirip),1,"Least Concern (LC); Date assessed: 12 March 2015","LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
277,"010204020301THRDUS00111",I010204020301THRDUS0011100472,Thryssa,dussumieri,EYD,1210605209,,,Thryssa dussumieri,"Engraulis dussumieri, Scutengraulis dussumieri, Thrissa dussumieri, Thrissocles dussumieri",Teri,dussumier's thryssa,bilis,pelagis kecil,92,Teri,TERI,202,Anchovy,ANCH,5,Thryssa,THRY,932,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
278,"010204020301THRHAM00110",I010204020301THRHAM0011000423,Thryssa,hamiltonii,EYH,1210605201,,,Thryssa hamiltonii,,Bulu ayam,hamiltons thrysssa,"cangkang; bido; bulu ayam",pelagis kecil,92,Teri,TERI,202,Thryssa,THRY,177,Thryssa,THRY,932,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
279,"010204020301THRKAM00109",I010204020301THRKAM0010900425,Thryssa,kammalensis,EYK,1210605211,,,Thryssa kammalensis,,Asin pakang,kammal thryssa,,pelagis kecil,92,Teri,TERI,202,Thryssa,THRY,177,Thryssa,THRY,932,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
280,"010204020301THRMYS00108",I010204020301THRMYS0010800426,Thryssa,mystax,EYY,1210605204,http://md.kkp.go.id/upload/ikan/6b15d89ffc34fe5813d7204fe7297590.6.png,,Thryssa mystax,,Sangko,moustached thryssa,,pelagis kecil,92,Teri,TERI,202,Thryssa,THRY,177,Thryssa,THRY,932,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
281,"010204020301THRSET00107",I010204020301THRSET0010700428,Thryssa,setirostris,EYT,1210605208,http://md.kkp.go.id/upload/ikan/acc8a5e380089b07317d83c1507b2dcf.7.png,,Thryssa setirostris,,Bangkok,longjaw thryssa,"bulu ayam; bido",pelagis kecil,92,Teri,TERI,202,Thryssa,THRY,177,Thryssa,THRY,932,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
282,"010204020302CLUHAR01570",I010204020302CLUHAR0157000427,Clupea,harengus,HER,1210500105,,,Clupea harengus,"Clupea harengus harengus, Clupea harengus membras, Clupea membras, Clupea harengus membras",Sarden,atlantic herring,,pelagis kecil,92,Sarden,SARD,172,Herring,HERR,75,Clupea,CLUP,213,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
400,"010301020301HIMUND01198",I010301020301HIMUND0119800547,Himantura,undulata,DHL,1100503419,,,Himantura undulata,,Pari macan,leopard whipray,pari macan,demersal,47,Pari,PARI,143,Ray,RAY,118,Himantura,HIMA,405,Demersal,3,Pisces (ikan bersirip),1,,LAUT,1,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
283,"010204020302CLUPAL01569",I010204020302CLUPAL0156900429,Clupea,pallasii pallasii,,,,,Clupea pallasii pallasii,"Clupea pallasii, Clupea harengus pallasi, Clupea lineolata, Clupea mirabilis, Clupea inermis, Spratelloides bryoporus",Sarden,pacific herring,,pelagis kecil,92,Sarden,SARD,172,Herring,HERR,75,Clupea,CLUP,213,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
284,"010204020302COLSAI01560",I010204020302COLSAI0156000430,Cololabis,saira,SAP,1470200701,,,Cololabis saira,,Ikan sanma,pacific saury,,pelagis kecil,92,Slengseng,SLEN,186,Saury,SAUR,127,Cololabis,COLO,219,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
285,"010204020302ONCGOR00772",I010204020302ONCGOR0077200431,Oncorhynchus,gorbuscha,PIN,1230100902,,,Oncorhynchus gorbuscha,,Salmon bungkuk,pink salmon,,pelagis,88,Salmon,SALM,170,Salmon,SALM,123,Oncorhynchus,ONCO,626,Pelagis Kecil,2,Pisces (ikan bersirip),1,Least Concern (LC),"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
286,"010204020302ONCKET00771",I010204020302ONCKET0077100432,Oncorhynchus,keta,CHU,1230100903,,,Oncorhynchus keta,,Salmon chum,chum salmon,,pelagis,88,Salmon,SALM,170,Salmon,SALM,123,Oncorhynchus,ONCO,626,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU, TAWAR",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
287,"010204020302SARPIL00359",I010204020302SARPIL0035900433,Sardina,pilchardus,PIL,1210506401,,,Sardina pilchardus,,Sarden european pilchard,european pilchard,,pelagis kecil,92,Sarden,SARD,172,Sardinella,SARD,125,Sardina,SARI,831,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
288,"010204020302SARZUN00352",I010204020302SARZUN0035200434,Sardinella,zunasi,JSS,1210501222,,,Sardinella zunasi,,Sarden jepang,japanese sardinella,,pelagis kecil,92,Sarden,SARD,172,Sardinella,SARD,125,Sardinella,SARN,832,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
289,"010204020302SCOSCO00294",I010204020302SCOSCO0029400435,Scomber,scombrus,MAC,1750100205,,,Scomber scombrus,,Makerel atlantik,atlantic mackerel,,pelagis kecil,92,Kembung,KEMB,86,Mackerel,MACK,86,Scomber,SCOM,844,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
290,"010204020302TRATRA00085",I010204020302TRATRA0008500436,Trachurus,trachurus,HOM,1702300401,,,Trachurus trachurus,,Makerel kuda,horse mackerel,,pelagis kecil,92,Slengseng,SLEN,186,Mackerel,MACK,86,Trachurus,TRAH,940,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
291,"010204030302TRAJAP00086",I010204030302TRAJAP0008600437,Trachurus,japonicus,JJM,1702300403,,,Trachurus japonicus,,Makerel jack jepang,japanese jack mackerel,,pelagis kecil,92,Slengseng,SLEN,186,Mackerel,MACK,86,Trachurus,TRAH,940,Pelagis Kecil,2,Pisces (ikan bersirip),1,,"LAUT, PAYAU",4,HIAS,1,KONSUMSI,1,Hias Konsumsi,3,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
